id,line_position
125583,1
125584,2
125585,3
125586,4
125587,5
125588,6
125589,7
125590,8
125591,1
125593,1
125594,2
125595,3
125596,4
125597,5
125598,6
125599,7
125600,8
125601,9
125602,10
125603,11
125604,12
125605,13
125606,14
125607,15
125608,16
125609,17
125611,1
125612,2
125613,3
125614,4
125615,5
125616,6
125617,7
125618,8
125619,9
125620,10
125621,11
125622,12
125623,13
125625,1
125631,1
125632,2
125633,3
125634,4
125635,4a
125636,5
125637,5a
125638,6
125639,6a
125640,7
125641,7a
125642,7b
125652,1
125653,2
125654,3
125655,4
125656,5
125657,6
125658,7
125659,8
125660,9
125661,10
125692,1
125694,1
125695,2
125696,3
125697,4
125698,A
125699,D
125700,F
125701,J
125702,K
125703,M
125704,H
125706,1
125707,2
125708,3
125709,4
125710,5
125711,6
125712,7
125713,1
125743,1
125744,2
125745,3
125748,9
125751,1
125752,2
125755,1
125756,1
125766,1
125767,2
125768,3
125769,4
125770,5
125771,6
125772,7
125773,8
125774,9
125775,10
125776,1
125777,2
125778,3
125779,4
125780,5
125781,6
125782,7
125800,1
125801,2
125802,3
125803,4
125804,5
125805,7
125806,8
125807,9
125808,10
125829,1
125830,2
125831,3
125832,4
125833,5
125834,5a
125835,6
125855,1
125856,1.1
125857,2
125858,2.1
125859,3
125860,4
125876,1
125877,1
125878,2
125879,3
125880,4
125881,5
125883,1
125884,2
125885,3
125886,4
125887,5
125888,6
125889,7
125890,8
125891,9
125892,10
125893,11
125894,12
125895,13
125896,14
125897,15
125898,16
125899,1
125900,2
125901,3
125902,4
125903,5
125906,1
125907,2
125908,3
125909,4
125910,5
125911,6
125912,7
125913,8
125914,9
125915,10
125916,11
125917,12
125918,13
125919,14
125920,15
125921,16
125922,1
125923,2
125924,3
125925,4
125926,5
125927,6
125928,7
125929,1
125930,2
125931,3
125932,4
125933,5
125934,6
125935,7
125939,8
125940,31
125941,62
125942,65
125943,68
125944,68+
125945,69
125946,69+
125947,74
125948,78
125949,79
125950,80
125951,81
125952,82
125953,83
125961,1
125962,2
125963,3
125967,1
125968,2
125969,3
125970,4
125971,5
125972,1
125973,2
125974,3
125975,4
125976,5
125977,6
125978,7
125979,1
125980,2
125981,3
125982,4
125984,1
125985,2
126027,1
126028,2
126029,3
126030,4
126031,5
126032,7
126033,9
126034,10
126037,17
126038,18
126039,19
126040,20
126041,21
126042,22
126043,23
126044,24
126045,25
126046,26
126047,27
126048,28
126049,29
126050,1
126051,2
126052,3
126053,4
126054,5
126055,6
126056,9
126057,1
126058,2
126059,1
126060,2
126061,1
126062,2
126063,3
126064,4
126065,5
126066,6
126067,1
126068,2
126069,3
126070,4
126071,5
126072,6
126073,7
126074,8
126075,9
126076,10
126083,16
126084,27
126085,28
126121,6
126130,1
126131,2
126132,3
126133,4
126134,5
126135,6
126136,7
126137,8
126138,9
126139,10
126140,11
126141,12
126142,13
126143,14
126144,15
126145,16
126146,17
126147,1
126148,2
126158,1
126159,2
126160,3
126161,4
126162,5
126163,1
126164,2
126165,3
126166,4
126167,5
126168,6
126169,7
126170,8
126171,9
126172,10
126173,11
126174,12
126175,13
126176,14
126177,15
126178,16
126179,17
126180,18
126181,19
126193,1
126194,1
126195,1
126197,1
126198,2
126199,3
126200,4
126201,5
126202,6
126203,7
126204,8
126206,1
126207,1
126208,2
126209,3
126210,4
126211,5
126212,6
126213,7
126214,8
126215,1
126216,2
126217,3
126218,4
126219,1
126220,2
126221,3
126222,4
126223,5
126226,1
126227,2
126228,3
126233,1
126234,2
126235,3
126236,4
126237,5
126238,6
126239,7
126240,1
126241,2
126242,1
126243,2
126244,3
126262,1
126263,2
126264,3
126265,4
126266,5
126267,6
126268,7
126269,8
126270,9
126271,10
126272,11
126273,12
126274,13
126275,14
126276,15
126277,16
126278,17
126279,18
126280,19
126281,1
126282,2
126283,3
126284,1
126285,2
126286,3
126287,4
126290,1
126291,8
126292,1
126293,2
126294,3
126295,4
126297,1
126298,2
126299,3
126300,4
126301,5
126312,10
126313,11
126314,12
126315,13
126316,1
126317,2
126318,3
126319,4
126320,5
126321,6
126322,7
126323,8
126324,9
126325,10
126326,11
126327,12
126328,13
126341,1
126342,2
126344,POS 1
126361,1
126363,1
126381,1
126382,2
126383,3
126384,1
126385,2
126387,1
126388,2
126389,1
126390,2
126391,3
126392,4
126393,5
126394,6
126395,7
126396,8
126397,9
126403,1
126405,1
126406,2
126407,3
126408,1
126409,2
126410,3
126411,4
126412,5
126413,6
126414,7
126415,8
126420,1
126422,1
126423,2
126424,1
126426,1
126427,2
126428,3
126429,4
126430,5
126431,6
126432,7
126433,8
126434,1
126435,2
126436,1
126437,1
126454,1
126455,2
126456,3
126472,1
126473,2
126474,3
126475,4
126476,5
126477,6
126478,7
126479,8
126480,9
126481,10
126482,11
126483,12
126484,13
126485,14
126486,15
126487,16
126488,6
126489,1
126490,2
126491,3
126492,4
126500,1
126519,1
126521,1
126522,2
126523,3
126524,4
126525,5
126526,6
126527,7
126528,8
126529,1
126530,2
126532,1
126533,5
126534,1
126535,2
126536,3
126537,4
126538,5
126539,6
126540,7
126541,8
126542,9
126544,1
126545,2
126546,3
126547,4
126548,5
126549,6
126550,7
126551,8
126552,9
126553,1
126554,1
126555,5
126556,1
126557,2
126612,1
126613,1
126614,2
126615,3
126616,4
126618,1
126619,1
126620,2
126621,3
126622,4
126623,5
126624,6
126625,7
126626,8
126627,9
126628,10
126629,11
126630,12
126631,13
126632,1
126634,1
126635,2
126636,3
126637,4
126638,5
126639,6
126640,7
126641,8
126642,9
126643,10
126644,11
126645,12
126646,1
126647,2
126649,1
126650,2
126651,3
126652,4
126653,5
126654,6
126655,7
126656,8
126657,9
126658,10
126659,11
126660,12
126661,13
126662,14
126663,15
126664,16
126667,1
126668,1a
126669,2
126670,2a
126671,3
126672,4
126673,4a
126674,5
126675,6
126676,7
126677,8
126678,9
126679,10
126683,1
126684,2
126685,3
126686,4
126688,1
126689,1
126690,2
126691,3
126692,4
126693,1
126694,1
126695,1
126696,2
126697,3
126698,4
126699,5
126700,6
126701,7
126702,8
126703,9
126704,10
126705,11
126706,12
126707,13
126708,14
126709,15
126710,16
126711,17
126712,1
126713,2
126714,3
126715,4
126716,5
126717,6
126718,7
126719,8
126720,9
126721,10
126722,11
126723,1
126724,2
126725,3
126726,4
126727,5
126739,1
126740,2
126741,3
126742,4
126743,5
126744,5a
126745,6
126746,7
126747,7a
126748,8
126749,9
126750,10
126751,11
126752,12
126753,13
126754,14
126755,15
126756,16
126757,16a
126761,1
126762,1
126763,2
126764,1
126767,3
126775,1
126776,2
126777,1
126778,2
126780,1
126781,2
126782,3
126783,4
126784,5
126812,1
126813,2
126814,3
126815,4
126816,1
126817,2
126818,3
126819,4
126820,5
126821,6
126822,7
126823,8
126854,1
126855,2
126856,3
126857,4
126858,5
126861,1
126863,1
126864,2
126865,3
126866,4
126867,5
126868,1
126869,2
126877,1
126915,7
126916,9
126917,1
126918,2
126919,3
126920,4
126921,5
126941,1
126942,2
126943,3
126944,4
126945,4a
126946,4b
126947,4c
126950,1
126951,2
126953,1
126955,1
126956,2
126957,3
126958,4
126959,5
126960,6
126961,1
126962,2
126963,3
126964,4
126965,5
126966,6
126969,1
126970,2
126971,1
126972,2
126973,1
126974,2
126975,3
126976,4
126981,1
126983,1
126984,2
126985,3
126986,4
126987,5
126988,6
126989,7
126990,1
126991,2
126992,32
126993,33
126994,1
126995,2
126996,3
126999,1
127000,2
127001,3
127002,4
127003,5
127004,6
127030,1
127031,2
127032,3
127033,4
127034,5
127035,6
127036,7
127037,8
127038,9
127039,10
127040,11
127041,12
127042,13
127043,14
127048,1
127049,2
127050,3
127058,1
127059,2
127060,3
127061,4
127062,5
127063,6
127064,7
127078,1
127079,2
127080,3
127081,4
127082,5
127083,5a
127087,1
127088,2
127089,2a
127090,3
127093,1
127094,2
127095,3
127096,1
127097,2
127098,3
127099,4
127100,5
127101,6
127105,1
127106,2
127107,3
127108,4
127109,5
127110,6
127111,7
127112,8
127113,9
127114,10
127115,11
127116,12
127117,13
127118,14
127131,1
127132,2
127133,3
127134,4
127135,5
127136,6
127137,7
127138,8
127139,9
127140,10
127141,11
127142,12
127143,13
127144,14
127145,15
127146,16
127147,17
127157,1
127158,1
127159,2
127160,3
127161,4
127162,5
127163,6
127164,7
127165,8
127166,9
127167,1
127168,2
127169,3
127170,4
127171,5
127172,6
127173,7
127174,8
127175,9
127176,1
127177,2
127187,1
127188,2
127189,3
127190,3.1
127191,4
127192,5
127193,6
127194,7
127195,8
127196,9
127197,1
127213,1
127214,3
127215,1
127216,2
127217,3
127218,4
127219,5
127220,6
127225,14.1
127226,3.0
127227,3.0
127231,1
127232,1a
127242,1
127243,2
127244,3
127245,4
127246,5
127247,6
127248,7
127249,8
127250,9
127251,10
127254,1
127255,1
127271,1
127272,2
127273,1
127274,2
127277,1
127278,2
127279,3
127280,4
127282,1
127283,2
127284,3
127285,4
127286,5
127289,1
127290,2
127291,3
127292,4
127293,5
127294,6
127295,7
127296,1
127297,2
127298,3
127299,4
127300,5
127301,6
127302,7
127303,8
127304,6
127305,14
127308,1
127309,2
127310,3
127311,4
127312,5
127313,6
127314,7
127315,8
127316,9
127317,10
127318,11
127319,12
127320,13
127321,14
127323,1
127325,1
127326,2
127327,3
127328,1
127329,2
127330,3
127333,1
127334,1
127336,1
127337,2
127338,3
127339,1
127340,2
127342,1
127350,1
127351,2
127352,3
127353,4
127354,5
127355,6
127356,7
127357,8
127358,9
127359,1
127360,2
127361,3
127362,4
127363,5
127364,6
127365,7
127368,1
127369,2
127370,3
127371,4
127374,1
127375,2
127376,3
127377,4
127378,5
127379,6
127380,7
127381,8
127382,9
127383,10
127384,11
127385,12
127386,13
127389,1
127390,2
127391,3
127392,4
127393,5
127394,6
127397,1
127398,2
127399,3
127400,4
127402,1
127403,2
127404,4
127405,5
127406,5a
127411,1
127413,1
127414,2
127415,3
127416,4
127417,1
127418,2
127419,3
127420,4
127421,5
127422,6
127432,1
127433,2
127434,3
127435,4
127436,5
127437,1
127438,2
127439,3
127453,3
127454,1
127455,2
127464,5
127465,1
127466,1
127467,1
127468,2
127469,1
127470,2
127471,3
127472,4
127474,1
127475,2
127476,1
127477,2
127484,3a
127498,1
127499,1
127500,2
127501,3
127502,4
127504,1
127505,2
127506,3
127507,4
127508,5
127509,1
127510,2
127511,3
127512,4
127513,5
127514,6
127515,7
127517,1
127518,2
127519,3
127520,4
127521,5
127522,6
127523,7
127524,8
127525,9
127526,10
127527,12
127528,11
127563,1
127564,1
127565,2
127566,3
127567,1
127568,2
127569,3
127570,4
127571,5
127577,1
127578,2
127579,3
127580,4
127581,5
127582,6
127583,7
127584,8
127585,9
127586,10
127596,1
127597,2
127598,3
127599,4
127600,5
127601,6
127602,7
127603,8
127604,9
127605,10
127606,11
127607,12
127614,1
127615,2
127616,3
127617,4
127618,5
127619,1
127622,1
127623,2
127626,1
127627,2
127628,3
127629,1
127630,2
127631,3
127632,4
127633,5
127634,6
127635,7
127636,8
127651,1
127652,2
127653,3
127654,4
127655,5
127656,6
127657,1
127658,2
127659,3
127660,1
127661,2
127662,3
127663,4
127664,5
127665,6
127675,6
127676,1
127677,2
127678,1
127679,2
127681,1
127682,2
127683,3
127684,4
127685,5
127686,6
127687,7
127688,8
127689,9
127690,10
127691,11
127692,12
127693,13
127701,1
127702,2
127703,3
127704,4
127705,5
127706,6
127707,7
127776,1
127777,2
127778,3
127779,4
127780,5
127781,6
127782,7
127783,8
127784,9
127786,1
127787,2
127788,3
127789,1
127790,2
127791,3
127792,2
127795,1
127796,2
127797,3
127798,4
127799,5
127800,6
127801,1
127802,1
127803,1
127809,1
127810,2
127811,3
127812,4
127813,5
127814,6
127815,7
127816,8
127817,9
127818,10
127819,11
127820,12
127821,13
127822,14
127823,15
127824,16
127825,17
127826,18
127829,1
127830,2
127831,3
127832,3a
127833,4
127834,4a
127835,4b
127836,5
127837,5a
127838,6
127839,7
127840,8
127841,9
127842,10
127843,11
127844,12
127860,1
127861,2
127862,3
127863,5
127864,6
127865,7
127872,Pos. 3
127873,Pos. 3.2
127874,Pos. 4
127875,Pos. 1
127876,Pos. 2.1 à 2.12
127877,Pos. 5
127900,1
127901,2
127902,3
127903,4
127904,5
127905,6
127906,7
127907,8
127908,9
127909,10
127924,1
127925,2
127926,3
127927,4
127928,5
127929,6
127930,7
127931,8
127932,9
127933,10
127934,11
127936,1
127937,2
127938,3
127939,4
127940,5
127941,1
127942,1
127943,1
127944,2
127945,3
127946,4
127947,5
127948,17
127949,22
127950,1
127951,2
127952,3
127953,4
127954,5
127955,6
127956,7
127957,8
127958,9
127959,10
127960,1
127961,2
127962,3
127966,3
127967,1
127968,2
127969,3
127970,4
127971,5
127972,6
127973,7
127974,8
127975,9
127976,10
127977,11
127978,12
127979,13
127980,14
127981,15
127982,16
127983,17
127984,18
127985,19
127988,1
127989,2
127990,3
127991,4
127992,5
127993,6
127994,7
127995,8
127996,9
127997,10
127998,11
127999,12
128000,13
128012,1
128013,2
128014,3
128015,4
128021,1
128099,1
128100,2
128101,3
128102,4
128103,1
128104,2
128105,3
128106,4
128107,5
128108,6
128109,7
128110,8
128111,9
128112,10
128113,11
128114,12
128115,13
128116,1
128117,2
128118,3
128119,4
128120,5
128122,POS 3
128123,POS 5
128124,POS 6
128141,1
128142,2
128143,3
128144,4
128145,5
128158,1
128159,2
128160,3
128162,11
128163,1
128164,2
128165,3
128166,4
128167,5
128168,6
128169,7
128170,8
128171,9
128172,10
128173,11
128174,12
128175,13
128176,14
128181,1
128182,2
128183,3
128184,4
128185,5
128194,1
128195,2
128196,3
128197,4
128198,5
128199,6
128202,1
128203,2
128204,1
128205,2
128207,1
128208,2
128209,3
128210,4
128211,5
128223,1
128229,2
128230,3
128231,4
128232,5
128233,6
128234,7
128235,8
128236,9
128237,10
128238,11
128239,12
128240,13
128241,14
128242,15
128243,16
128248,2
128249,3
128250,4
128251,5
128252,6
128253,7
128254,8
128255,9
128256,10
128257,11
128258,12
128259,13
128260,14
128261,15
128262,16
128264,1
128265,2
128266,3
128267,4
128268,5
128269,6
128270,7
128271,8
128272,9
128273,10
128274,11
128275,12
128276,13
128277,14
128278,15
128279,16
128280,17
128281,18
128282,19
128283,20
128284,21
128285,22
128286,23
128287,24
128288,25
128289,26
128290,27
128291,28
128292,29
128293,30
128294,31
128295,32
128296,33
128297,34
128298,35
128305,12
128306,13
128307,10
128308,1
128309,2
128310,3
128311,4
128312,5
128313,6
128314,7
128315,12
128316,13
128317,14
128318,15
128319,16
128320,17
128321,18
128322,19
128323,1
128324,2
128325,3
128326,4
128327,5
128329,11
128330,12
128332,1
128333,2
128334,3
128335,4
128336,5
128337,6
128338,7
128339,8
128340,1
128341,2
128342,3
128343,4
128344,5
128345,1
128346,2
128348,1
128349,2
128350,3
128351,4
128352,5
128353,6
128354,7
128355,8
128356,9
128357,10
128358,11
128361,1
128362,2
128363,3
128364,4
128365,5
128366,6
128367,7
128368,8
128369,9
128370,10
128371,11
128372,12
128373,13
128374,14
128379,5.0
128445,3
128446,3a
128447,4
128448,4a
128449,4b
128450,5
128451,5a
128455,1
128456,2
128457,3
128472,1
128473,2
128474,3
128475,4
128476,5
128477,6
128478,7
128479,8
128480,9
128481,10
128483,1
128484,2
128485,3
128486,4
128487,5
128488,6
128489,7
128490,8
128491,12
128493,1
128494,20
128495,1
128496,2
128497,3
128498,4
128499,5
128500,6
128501,7
128502,8
128503,9
128504,10
128505,11
128506,12
128507,13
128509,1
128510,2
128511,3
128512,4
128513,5
128514,6
128515,7
128516,8
128517,9
128518,10
128522,1
128523,2
128525,1
128526,2
128527,3
128528,4
128529,1
128530,2
128531,3
128532,4
128533,5
128534,6
128535,7
128536,8
128537,9
128538,10
128539,11
128542,1
128544,1
128545,1
128546,2
128547,3
128548,4
128549,5
128550,6
128551,7
128552,8
128553,9
128554,10
128555,11
128556,12
128557,13
128558,14
128559,15
128560,16
128561,17
128562,18
128563,19
128564,20
128565,21
128566,22
128567,23
128568,24
128569,25
128570,26
128571,27
128572,28
128573,29
128574,30
128575,31
128576,32
128578,1
128579,2
128580,3
128581,4
128582,5
128583,6
128584,7
128621,19
128622,20
128624,1
128625,2
128626,3
128627,4
128628,5
128629,3
128630,4
128631,5
128632,6
128633,7
128634,8
128635,9
128636,10
128638,1
128639,2
128640,3
128641,4
128642,5
128643,6
128644,7
128645,8
128647,1
128648,2
128649,3
128650,4
128651,5
128652,6
128653,7
128654,8
128655,9
128656,1
128657,2
128658,3
128659,4
128660,5
128661,6
128662,7
128663,8
128664,9
128665,1
128666,2
128667,3
128668,4
128669,5
128672,1
128673,2
128674,3
128675,4
128676,5
128677,6
128678,7
128679,1
128680,2
128681,3
128682,4
128683,5
128684,6
128685,7
128686,8
128687,9
128688,10
128689,11
128690,12
128691,13
128692,14
128693,15
128697,1
128698,1
128700,1
128701,2
128702,3
128719,1
128720,2
128726,1
128727,2
128728,3
128729,4
128730,5
128731,6
128732,1
128733,2
128734,3
128735,4
128736,5
128738,1
128739,2
128758,POS 1
128759,POS 2
128760,POS 3
128761,POS 4
128768,1
128769,2
128770,1
128771,2
128772,3
128773,4
128774,5
128775,6
128776,7
128777,1
128778,2
128779,3
128780,4
128781,1
128782,2
128783,3
128784,4
128785,5
128786,6
128787,7
128788,1
128789,2
128790,2a
128791,2b
128792,2c
128821,POS 1
128822,POS 2.2
128823,POS 3
128824,POS 6.1/6.2
128825,POS 5
128856,3
128888,1
128889,2
128890,3
128891,4
128896,1
128897,2
128898,3
128899,4
128900,5
128901,6
128902,7
128903,8
128904,9
128905,10
128907,1
128908,1a
128909,1b
128910,2
128911,3
128912,4
128913,5
128914,6
128922,1
128923,2
128924,3
128925,4
128926,5
128927,1
128928,2
128929,3
128930,4
128931,5
128932,6
128935,1
128936,1
128937,2
128938,3
128939,1
128940,2
128941,3
128942,4
128943,5
128944,6
128945,7
128946,8
128947,9
128948,10
128949,11
128950,12
128951,13
128952,14
128953,15
128954,16
128955,17
128956,18
128957,19
128958,20
128959,21
128960,22
128961,23
128962,24
128965,1
128966,1
128967,2
128968,1
128970,1
128971,2
128972,3
128973,4
128974,5
128975,6
128976,7
128978,1
128979,2
128982,1
128983,1a
128984,2
128985,2a
128986,2b
128987,2c
128988,2d
128989,2e
128993,1
128994,2
128995,2a
128998,14
129002,1
129003,2
129004,3
129005,4
129006,5
129007,6
129008,7
129104,1.0
129105,2.0
129106,3.0
129107,4.0
129108,5.0
129109,20.0
129114,1
129115,2
129116,3
129117,4
129118,5
129121,1
129122,2
129123,3
129124,4
129142,1
129143,2
129144,1
129145,2
129146,3
129147,4
129148,5
129149,6
129150,7
129151,8
129152,1
129153,2
129154,3
129155,4
129156,5
129157,6
129158,7
129159,1
129160,2
129161,3
129162,4
129163,1
129164,2
129165,3
129166,4
129167,1
129168,2
129169,3
129170,4
129171,1
129194,1
129195,2
129196,3
129197,4
129198,5
129199,6
129200,1
129201,2
129202,1
129203,11
129204,1
129222,1
129223,2
129224,3
129225,4
129226,5
129227,6
129228,7
129229,8
129230,9
129231,10
129232,11
129233,12
129234,13
129235,13a
129236,13b
129237,13c
129248,2
129264,1
129265,2
129266,1
129267,2
129268,1
129269,2
129270,1
129271,2
129272,1
129273,2
129274,3
129275,4
129276,5
129277,6
129278,7
129279,8
129280,9
129281,1
129282,2
129283,3
129284,4
129285,5
129286,6
129287,7
129288,11
129289,12
129290,13
129291,14
129292,15
129293,16
129294,17
129295,18
129296,19
129297,20
129298,21
129299,22
129300,23
129301,24
129302,25
129303,26
129304,27
129341,1
129342,1a
129343,2
129344,3
129345,4
129346,5
129347,6
129348,7
129349,8
129350,9
129351,10
129352,11
129353,12
129354,13
129355,14
129361,1
129362,2
129363,3
129364,4
129365,5
129366,6
129367,7
129368,8
129369,9
129370,10
129371,11
129372,12
129373,13
129374,14
129375,15
129376,16
129377,17
129378,18
129379,19
129380,20
129381,21
129382,22
129409,1
129410,2
129411,1
129412,2
129413,3
129414,4
129415,5
129416,1
129418,4
129419,5
129420,6
129424,1
129425,2
129426,3
129427,4
129428,5
129429,6
129431,3
129432,4
129433,5
129435,1
129436,2
129438,1
129439,2
129440,3
129441,4
129442,5
129443,6
129444,7
129445,8
129446,9
129447,10
129448,11
129449,12
129450,13
129451,14
129452,15
129453,16
129454,17
129455,18
129456,19
129457,1
129458,2
129459,3
129460,1
129462,1
129488,2
129489,3
129490,1
129491,1
129493,1
129494,2
129495,3
129496,4
129497,5
129498,6
129499,7
129500,8
129501,9
129502,10
129503,10a
129504,10b
129505,11
129506,12
129507,13
129508,13a
129553,1
129554,2
129555,3
129556,4
129557,4a
129560,1
129561,2
129562,3
129563,4
129564,5
129565,6
129575,1
129576,2
129577,3
129578,1
129579,2
129580,3
129581,4
129588,1
129589,2
129590,3
129593,1
129594,2
129595,3
129596,4
129597,5
129598,6
129599,7
129600,8
129601,9
129613,2
129614,3
129615,4
129616,5
129617,6
129618,7
129631,10.0
129643,1
129644,2
129655,3
129656,1
129657,2
129658,3
129659,4
129660,5
129661,6
129662,7
129663,8
129664,8a
129665,1
129666,2
129667,1
129690,1
129693,1
129694,2
129697,1
129698,1
129699,1
129700,2
129701,3
129702,4
129703,5
129704,6
129705,7
129706,8
129707,9
129708,10
129709,11
129710,12
129711,13
129712,14
129713,15
129714,1
129717,1
129718,2
129719,3
129720,4
129721,5
129724,1
129725,2
129726,3
129727,4
129728,5
129729,6
129730,7
129731,7a
129732,7b
129775,1
129776,2
129779,1
129780,2
129781,3
129782,4
129783,5
129785,1
129786,2
129787,3
129789,1
129790,2
129791,3
129792,4
129793,5
129794,6
129795,7
129796,8
129797,1
129798,2
129799,3
129800,4
129801,5
129802,6
129803,7
129804,8
129805,9
129806,10
129807,11
129808,12
129809,13
129827,8.0
129828,11.0
129829,12.0
129830,14.0
129831,17.0
129869,1
129870,2
129871,1
129872,2
129873,3
129874,4
129875,5
129876,6
129877,7
129878,8
129879,9
129880,10
129881,11
129882,12
129886,3
129887,32
129890,1
129891,1
129892,2
129903,1
129904,2
129905,3
129906,4
129913,1
129914,2
129915,3
129916,4
129917,5
129918,6
129919,7
129920,8
129921,9
129922,10
129923,11
129924,12
129925,13
129926,14
129927,15
129928,16
129929,17
129930,18
129931,19
129932,20
129933,21
129934,22
129935,23
129936,24
129937,25
129946,1.0
129947,1
129948,2
129950,1
129951,2
129953,POS 1
129954,POS 2
129956,11
129957,1
129958,2
129959,3
129960,4
129961,5
129962,6
129963,7
129964,8
129965,9
129966,10
129967,11
129975,1
129976,2
129977,3
129978,4
129979,5
129980,6
129981,7
129983,1
129984,1a
129985,1b
129990,1
129991,2
129992,3
129993,4
129994,5
129995,6
129996,7
129997,8
129998,9
130009,A1
130010,A2
130011,A3
130014,1
130015,2
130016,3
130017,4
130018,5
130019,6
130020,7
130021,8
130022,9
130023,10
130024,11
130027,1
130030,1
130031,2
130032,3
130033,4
130034,5
130035,6
130036,7
130037,1
130038,2
130039,3
130040,4
130041,1
130042,2
130043,3
130044,4
130045,5
130046,24
130047,26
130048,27
130049,29
130051,1
130052,2
130053,3
130054,4
130055,5
130057,1
130058,1
130059,2
130060,3
130061,4
130062,5
130063,6
130064,7
130076,1.0
130090,1
130091,2
130092,3
130093,4
130094,5
130095,6
130120,1.0
130121,2.0
130122,3.0
130123,1.0
130124,2.0
130146,1
130147,2
130148,1
130149,2
130151,1
130152,2
130153,1
130156,1
130157,1
130158,2
130159,3
130160,4
130161,5
130167,12
130213,1
130214,2
130215,3
130216,4
130257,1
130258,1a
130259,2
130260,3
130261,4
130262,4a
130263,5
130264,6
130265,7
130266,8
130267,9
130270,1
130271,2
130272,3
130273,4
130282,POS 1
130283,POS 2
130333,1
130334,2
130335,3
130336,4
130337,5
130338,6
130339,7
130340,8
130341,9
130352,1
130353,2
130354,3
130355,4
130356,5
130357,6
130358,7
130359,8
130385,5
130386,7
130387,7a
130388,7b
130389,7.1
130390,7.1a
130391,7.1b
130392,8
130393,9
130394,10
130395,11
130396,12
130398,6
130400,1
130401,4
130402,1
130403,2
130404,3
130405,4
130406,5
130407,6
130408,7
130409,8
130410,9
130411,10
130412,11
130413,12
130414,1
130415,4
130416,5
130417,1
130418,A
130419,B
130420,C
130421,D
130422,E
130425,1
130426,2
130427,3
130428,4
130429,5
130437,1
130438,2
130439,3
130440,4
130441,5
130442,6
130443,7
130444,A
130445,B
130446,C
130447,D
130448,E
130449,F
130455,1
130462,1
130463,2
130464,3
130465,4
130470,1
130471,2
130477,1
130478,1
130479,2
130480,3
130481,4
130482,5
130483,6
130484,7
130485,8
130486,9
130487,10
130488,11
130489,12
130490,13
130491,14
130492,15
130493,16
130494,17
130495,18
130496,POS 1
130497,POS 2
130498,POS 3
130499,POS 4
130500,POS 5
130647,POS 1
130648,POS 2
130692,1
130693,2
130694,3
130695,4
130696,5
130697,6
130698,7
130699,8
130701,1
130703,1
130704,2
130705,3
130706,4
130707,5
130708,6
130709,7
130710,8
130711,9
130720,1
130721,2
130722,3
130723,4
130724,5
130725,6
130726,1
130727,2
130728,3
130729,4
130730,5
130752,100
130753,140
130754,160
130755,200
130756,220
130757,180
130758,240
130759,320
130760,340
130761,350a
130762,350b
130763,360
130764,420
130765,450
130766,460
130767,1
130768,2
130769,3
130770,1
130771,2
130772,3
130773,4
130774,5
130775,6
130792,1
130793,2
130794,3
130795,4
130796,5
130797,6
130798,7
130799,8
130800,9
130801,10
130805,1
130806,2
130807,3
130808,4
130810,1
130811,1
130813,15
130814,1
130815,1
130816,2
130817,3
130818,4
130824,1
130825,2
130826,3
130827,4
130829,1
130830,2
130837,1
130838,2
130839,3
130840,4
130843,1
130844,1
130846,1
130847,2
130848,3
130851,1
130852,2
130853,3
130854,4
130855,5
130856,6
130857,6a
130869,1
130872,7
130873,1
130874,2
130875,3
130876,4
130877,5
130878,1
130879,2
130880,3
130881,4
130882,5
130883,6
130884,1
130885,2
130886,3
130887,4
130888,5
130889,6
130890,7
130891,8
130892,9
130893,10
130894,1
130895,2
130896,3
130897,4
130898,5
130899,6
130924,5
130927,1
130928,2
130971,1
130972,2
130973,3
130974,4
130975,5
130976,6
130977,7
130978,8
130989,1
130990,2
130991,3
130992,4
130993,5
130994,6
130995,1
130996,2
130997,3
130999,1
131000,2
131001,3
131002,4
131003,5
131004,6
131005,7
131006,8
131007,9
131008,10
131009,11
131010,12
131011,13
131012,14
131013,15
131014,16
131015,17
131016,18
131017,19
131019,1
131020,2
131021,1
131022,1
131023,2
131024,3
131025,4
131029,1
131030,2
131033,1
131034,2
131035,3
131036,4
131040,1
131041,2
131042,3
131043,4
131044,5
131045,6
131046,7
131047,8
131048,9
131049,10
131050,11
131051,12
131052,1
131053,2
131054,3
131055,4
131056,5
131057,5a
131060,1
131091,1
131092,2
131093,3
131094,4
131095,5
131099,1
131100,2
131101,3
131102,4
131103,5
131104,6
131105,7
131106,8
131107,9
131108,10
131109,11
131110,12
131111,13
131112,14
131113,15
131114,16
131115,17
131133,1
131134,2
131136,1
131137,2
131138,3
131139,4
131140,1
131141,2
131142,3
131143,4
131144,5
131145,1
131147,1
131148,2
131149,3
131151,1
131152,2
131153,3
131154,4
131155,5
131156,6
131157,7
131158,8
131213,1
131214,1
131215,2
131216,3
131217,4
131218,5
131219,6
131226,1
131227,2
131228,1
131229,2
131230,3
131231,4
131232,5
131233,5a
131234,5b
131247,1
131248,1
131249,1
131250,2
131251,1
131252,2
131253,1
131254,2
131255,3
131256,4
131257,1
131258,2
131259,3
131261,1
131262,2
131263,3
131264,1
131265,2
131266,3
131268,1
131269,2
131270,3
131271,4
131272,5
131273,6
131284,1
131285,2
131286,3
131287,4
131288,5
131289,6
131290,7
131291,8
131292,9
131293,10
131294,11
131295,12
131296,13
131297,14
